,age,education_number,marital,occupation,race,sex,capitalgain,capitalloss,hours,country,income
17320,38,9,4,7,2,0,0,0,24,38,0
17321,38,10,4,3,4,0,0,0,40,38,0
17322,38,5,2,0,4,1,0,0,40,38,0
17323,38,13,4,6,4,0,0,0,8,38,0
17324,38,7,2,0,4,0,0,0,32,38,0
17325,38,11,2,11,4,1,0,0,40,38,0
17326,38,9,5,10,2,1,0,0,40,38,0
17327,38,10,2,2,4,1,0,0,38,38,0
17328,38,13,2,3,4,1,0,0,50,38,1
17329,38,12,4,2,4,1,0,0,40,38,0
17330,38,5,2,5,4,1,0,0,40,38,0
17331,38,10,4,11,4,1,0,0,50,38,0
17332,38,14,2,9,1,1,0,0,40,38,0
17333,38,9,2,11,4,1,0,0,55,38,1
17334,38,7,3,13,4,1,0,0,36,25,0
17335,38,9,2,5,4,1,0,0,40,38,0
17336,38,13,4,2,4,0,0,0,20,38,0
17337,38,13,2,9,4,1,0,0,40,1,0
17338,38,16,2,9,4,1,0,0,40,38,1
17339,38,9,2,7,4,1,0,0,40,38,0
17340,38,5,3,5,4,1,0,0,40,25,0
17341,38,11,2,2,4,1,0,0,40,38,0
17342,38,13,2,11,4,1,0,0,40,38,1
17343,38,13,2,9,4,1,0,0,70,38,0
17344,38,9,2,6,4,1,0,0,48,38,0
17345,38,13,2,11,4,1,0,0,52,38,1
17346,38,9,2,5,2,1,0,0,40,38,0
17347,38,10,5,11,1,1,0,0,60,23,0
17348,38,13,2,6,4,1,0,0,40,19,0
17349,38,9,2,0,4,0,0,0,36,38,1
17350,38,10,2,4,4,1,0,0,35,38,0
17351,38,9,6,7,4,0,0,0,20,38,0
17352,38,9,0,4,4,1,0,0,50,38,0
17353,38,9,4,9,4,0,0,0,40,38,0
17354,38,10,0,0,4,0,0,0,40,3,0
17355,38,9,2,2,4,1,0,0,40,26,0
17356,38,7,0,11,4,0,0,0,40,38,0
17357,38,9,2,11,4,1,0,0,55,38,0
17358,38,13,0,3,4,1,0,0,40,38,0
17359,38,5,4,9,4,0,0,0,12,38,0
17360,38,16,2,9,4,1,0,0,50,38,1
17361,38,10,0,3,4,0,0,0,40,38,0
17362,38,10,4,11,4,0,0,0,50,38,0
17363,38,11,0,7,4,0,0,0,40,38,0
17364,38,9,5,7,2,0,0,0,32,38,0
17365,38,10,0,0,2,0,0,0,40,38,0
17366,38,10,0,2,4,1,0,0,40,38,0
17367,38,9,2,2,4,1,0,0,40,38,0
17368,38,10,2,2,4,1,0,0,40,38,0
17369,38,3,2,6,4,1,0,0,40,25,0
17370,38,12,0,2,4,1,0,0,40,38,0
17371,38,10,2,11,4,1,0,0,50,38,1
17372,38,9,2,7,4,1,0,0,40,38,0
17373,38,9,0,0,4,0,0,0,40,38,0
17374,38,9,0,4,4,1,0,0,50,38,0
17375,38,13,4,2,0,1,0,0,30,38,0
17376,38,10,2,3,4,0,0,0,38,38,1
17377,38,9,1,7,4,0,0,0,25,38,0
17378,38,8,4,6,2,0,0,0,50,38,0
17379,38,13,2,11,4,1,0,0,60,38,1
17380,38,10,0,0,2,0,0,0,20,38,0
17381,38,9,4,0,4,0,0,0,40,38,0
17382,38,13,4,12,4,0,0,0,45,38,0
17383,38,10,4,2,4,0,0,0,25,38,0
17384,38,9,5,11,4,1,0,0,60,38,0
17385,38,9,0,9,2,0,0,0,40,38,0
17386,38,9,4,0,4,0,0,0,35,38,0
17387,38,13,2,9,4,1,0,0,45,38,1
17388,38,14,4,9,4,0,0,0,40,38,0
17389,38,10,4,13,4,1,0,0,40,38,0
17390,38,14,2,9,4,1,0,0,40,38,1
17391,38,13,2,2,4,1,0,0,45,38,0
17392,38,10,0,0,4,0,0,0,30,38,0
17393,38,9,0,2,4,1,0,0,40,38,0
17394,38,13,2,4,4,1,0,0,99,38,0
17395,38,7,2,5,4,1,0,0,48,38,1
17396,38,13,2,9,4,1,0,0,50,38,1
17397,38,12,2,3,4,1,0,0,40,38,1
17398,38,10,2,0,4,1,0,0,45,38,1
17399,38,8,2,2,4,1,0,0,40,38,1
17400,38,12,2,3,4,1,0,0,55,21,0
17401,38,9,2,2,4,1,0,0,40,38,0
17402,38,9,2,6,4,1,0,0,40,25,0
17403,38,9,2,2,4,1,0,0,40,38,0
17404,38,10,2,11,4,1,0,0,60,38,0
17405,38,9,0,6,4,1,0,0,40,38,0
17406,38,9,2,2,2,1,0,0,40,38,0
17407,38,11,0,0,4,0,0,0,40,38,0
17408,38,9,2,2,4,1,0,0,40,38,0
17409,38,13,4,3,4,0,0,0,38,38,0
17410,38,9,0,0,4,0,0,0,38,38,0
17411,38,11,2,12,4,0,0,0,36,38,1
17412,38,9,2,6,4,0,0,0,40,38,0
17413,38,15,4,3,4,1,0,0,40,38,1
17414,38,13,2,2,4,1,0,0,50,38,1
17415,38,9,2,0,4,0,0,0,22,38,0
17416,38,10,0,12,2,0,0,0,40,38,0
17417,38,10,2,10,4,1,0,0,60,38,1
17418,38,10,0,0,4,0,0,0,43,38,0
17419,38,11,0,3,4,1,0,0,40,38,0
17420,38,9,2,0,4,1,0,0,60,38,1
17421,38,9,4,7,2,0,0,0,40,38,0
17422,38,13,2,3,2,0,0,0,30,38,1
17423,38,13,2,3,4,1,0,0,42,38,1
17424,38,9,0,2,4,1,0,0,40,38,0
17425,38,14,0,0,4,0,0,0,40,38,0
17426,38,11,4,3,1,0,0,0,40,38,0
17427,38,11,2,2,4,1,0,0,50,38,0
17428,38,12,0,3,4,1,0,0,45,38,0
17429,38,10,0,7,4,0,0,0,40,38,0
17430,38,10,2,2,4,1,0,0,40,38,1
17431,38,13,2,3,4,1,0,0,40,38,1
17432,38,9,2,2,4,1,0,0,50,38,0
17433,38,14,2,3,4,1,0,0,60,4,1
17434,38,11,2,3,4,1,0,0,40,38,0
17435,38,13,2,3,4,0,0,0,50,38,1
17436,38,9,2,6,4,1,0,0,48,38,1
17437,38,9,4,5,4,1,0,0,40,38,0
17438,38,9,4,2,4,1,0,0,40,38,0
17439,38,13,2,3,4,1,0,0,40,38,1
17440,38,4,2,0,4,1,0,0,40,38,0
17441,38,9,2,3,4,1,0,0,50,38,0
17442,38,10,2,11,4,0,0,0,40,38,0
17443,38,10,2,7,4,0,0,0,40,38,0
17444,38,10,0,9,4,0,0,0,32,38,0
17445,38,9,2,3,4,1,0,0,55,38,1
17446,38,10,0,13,2,1,0,0,55,38,0
17447,38,10,2,11,4,1,0,0,60,38,0
17448,38,9,0,2,4,1,0,0,50,38,0
17449,38,13,2,3,4,1,0,0,40,38,1
17450,38,13,0,7,2,0,0,0,60,38,0
17451,38,11,2,2,4,1,0,0,40,38,0
17452,38,14,4,3,2,0,0,0,35,38,0
17453,38,15,2,11,4,0,0,0,40,38,0
17454,38,10,2,5,2,1,0,0,40,38,0
17455,38,14,2,3,4,1,0,0,65,38,1
17456,38,10,0,3,4,0,0,0,38,38,0
17457,38,10,2,13,4,1,0,0,40,38,0
17458,38,9,2,3,4,1,0,0,42,38,1
17459,38,10,0,11,4,0,0,0,40,38,0
17460,38,5,2,4,4,1,0,0,54,25,0
17461,38,10,2,3,2,0,0,0,40,37,0
17462,38,13,2,10,4,1,0,0,60,38,0
17463,38,14,0,9,2,1,0,0,40,22,0
17464,38,9,0,3,4,1,0,0,40,38,0
17465,38,9,4,7,4,1,0,0,40,38,0
17466,38,13,0,12,4,1,0,0,40,38,0
17467,38,9,5,13,2,0,0,0,30,38,0
17468,38,14,2,9,4,1,0,0,50,38,1
17469,38,10,2,3,4,1,0,0,55,38,0
17470,38,13,2,11,4,1,0,0,44,38,0
17471,38,11,4,9,4,1,0,0,15,38,0
17472,38,9,4,11,4,1,0,0,42,38,0
17473,38,9,4,5,2,1,0,0,40,38,0
17474,38,9,0,7,2,0,0,0,32,38,0
17475,38,9,2,2,4,1,0,0,40,38,0
17476,38,13,2,4,4,1,0,0,60,38,0
17477,38,6,0,2,4,1,0,0,40,38,0
17478,38,10,0,11,4,0,0,0,25,38,0
17479,38,13,2,9,4,1,0,0,40,38,1
17480,38,10,2,2,4,1,0,0,52,38,1
17481,38,8,2,2,4,1,0,0,48,38,0
17482,38,10,0,2,4,1,0,0,40,38,0
17483,38,12,2,12,4,1,0,0,40,38,1
17484,38,7,0,2,4,1,0,0,40,38,0
17485,38,10,2,6,4,1,0,0,60,38,0
17486,38,10,4,9,4,1,0,0,45,38,0
17487,38,9,4,11,4,0,0,0,33,38,0
17488,38,4,0,9,2,0,0,0,30,38,0
17489,38,15,2,9,4,1,0,0,50,38,1
17490,38,10,6,7,2,0,0,0,45,13,0
17491,38,7,2,2,4,1,0,0,40,38,0
17492,38,13,2,9,4,1,0,0,40,38,1
17493,38,2,3,2,4,1,0,0,40,25,0
17494,38,9,2,2,4,1,0,0,55,38,0
17495,38,13,0,9,4,0,0,0,50,38,1
17496,38,9,4,13,4,0,0,0,40,38,0
17497,38,10,2,2,1,1,0,0,40,38,1
17498,38,15,2,9,2,1,0,0,40,38,1
17499,38,10,4,11,4,1,0,0,60,38,0
17500,38,12,2,2,4,1,0,0,45,38,0
17501,38,10,2,11,4,1,0,0,55,38,1
17502,38,9,4,2,0,1,0,0,15,38,0
17503,38,9,0,11,4,0,0,0,40,38,0
17504,38,14,2,3,4,1,0,0,70,38,1
17505,38,10,2,2,4,1,0,0,36,38,1
17506,38,5,2,13,2,1,0,0,40,38,0
17507,38,11,2,2,4,1,0,0,55,38,1
17508,39,14,4,11,4,1,0,2444,45,38,1
17509,39,13,2,11,4,1,0,2415,60,38,1
17510,39,14,2,3,4,0,0,2415,65,38,1
17511,39,15,2,9,4,1,0,2415,50,38,1
17512,39,15,2,9,1,1,0,2415,67,18,1
17513,39,10,2,4,4,1,0,2415,99,38,1
17514,39,11,2,2,4,1,0,2415,40,38,1
17515,39,15,2,11,4,1,0,2415,99,38,1
17516,39,9,4,2,4,1,0,2258,42,38,1
17517,39,10,4,7,2,0,0,2205,40,38,0
17518,39,9,2,6,4,1,0,2051,40,38,0
17519,39,6,2,2,4,1,0,2051,40,38,0
17520,39,10,2,5,4,1,0,1977,60,38,1
17521,39,15,2,9,4,1,0,1977,50,38,1
17522,39,13,2,3,4,1,0,1977,40,38,1
17523,39,13,2,13,4,1,0,1977,45,29,1
17524,39,9,2,3,4,1,0,1977,40,38,1
17525,39,10,2,3,4,1,0,1977,62,38,1
17526,39,14,2,9,4,0,0,1977,24,38,1
17527,39,14,2,9,4,1,0,1977,45,38,1
17528,39,14,2,9,4,0,0,1977,20,38,1
17529,39,14,4,3,4,1,0,1974,40,38,0
17530,39,14,2,9,4,0,0,1902,18,38,1
17531,39,15,2,9,4,1,0,1902,50,38,1
17532,39,10,2,3,4,1,0,1902,50,38,1
17533,39,13,2,9,4,1,0,1902,50,38,1
17534,39,13,2,3,4,1,0,1887,50,38,1
17535,39,13,2,10,4,1,0,1887,60,38,1
17536,39,9,2,10,4,1,0,1887,40,38,1
17537,39,9,2,11,4,1,0,1887,46,38,1
17538,39,13,2,9,4,1,0,1887,40,38,1
17539,39,9,2,13,2,1,0,1887,40,38,1
17540,39,15,2,9,4,1,0,1887,50,38,1
17541,39,9,2,6,4,1,0,1887,40,38,1
17542,39,13,2,3,4,1,0,1887,40,38,1
17543,39,9,0,2,4,1,0,1876,40,38,0
17544,39,13,4,11,4,1,0,1876,50,38,0
17545,39,7,0,2,4,1,0,1876,46,38,0
17546,39,13,2,11,4,1,0,1848,40,38,1
17547,39,8,2,13,4,1,0,1848,40,26,1
17548,39,14,2,9,4,1,0,1848,50,38,1
17549,39,14,2,3,4,1,0,1848,45,38,1
17550,39,13,0,0,4,1,0,1762,40,38,0
17551,39,13,4,0,4,1,0,1741,40,38,0
17552,39,9,0,6,4,1,0,1726,40,38,0
17553,39,10,0,7,4,0,0,1721,55,38,0
17554,39,6,3,7,4,0,0,1721,15,38,0
17555,39,13,0,2,2,1,0,1669,60,38,0
17556,39,5,2,3,4,1,0,1651,40,25,0
17557,39,9,2,0,2,1,0,1628,40,38,0
17558,39,11,2,2,4,1,0,1628,48,38,0
17559,39,4,4,7,4,1,0,1602,35,38,0
17560,39,9,4,9,4,1,0,1590,40,38,0
17561,39,6,6,6,2,1,0,1590,40,38,0
17562,39,10,4,9,4,1,0,1564,12,38,1
17563,39,13,3,2,4,1,0,1564,50,38,1
17564,39,9,4,2,4,1,0,1564,50,38,1
17565,39,10,0,11,4,1,0,1380,70,38,0
17566,39,12,0,9,4,0,0,1380,40,38,0
17567,39,13,4,11,4,1,0,1092,40,10,0
17568,39,13,0,12,2,0,0,625,40,38,0
17569,39,9,5,0,4,0,0,625,35,38,0
17570,39,10,0,3,4,0,0,625,40,38,0
17571,39,15,2,9,4,1,99999,0,65,38,1
17572,39,14,2,9,4,1,99999,0,40,38,1
17573,39,16,2,9,4,1,99999,0,55,38,1
17574,39,13,2,3,4,1,99999,0,70,38,1
17575,39,13,2,3,4,1,15024,0,45,38,1
17576,39,13,2,3,4,1,15024,0,50,38,1
17577,39,14,2,3,1,1,15024,0,40,38,1
17578,39,12,2,3,4,1,15024,0,55,38,1
17579,39,9,2,11,4,1,15024,0,50,38,1
17580,39,15,2,9,4,1,15024,0,60,38,1
17581,39,13,2,3,4,1,15024,0,50,38,1
17582,39,15,2,9,4,1,15024,0,50,38,1
17583,39,13,2,12,4,1,15024,0,40,38,1
17584,39,15,2,3,4,0,15024,0,47,38,1
17585,39,13,2,13,4,1,15024,0,99,38,1
17586,39,13,2,9,4,1,15024,0,50,23,1
17587,39,8,2,13,4,1,15024,0,70,38,1
17588,39,10,2,0,4,1,15024,0,40,38,1
17589,39,15,2,3,4,0,15024,0,48,38,1
17590,39,13,2,11,4,1,15024,0,50,38,1
17591,39,12,2,3,4,0,15024,0,45,38,1
17592,39,13,2,3,4,1,15024,0,60,38,1
17593,39,14,0,3,2,0,15020,0,60,38,1
17594,39,9,5,3,4,1,14344,0,40,38,1
17595,39,15,4,9,4,0,14084,0,35,38,1
17596,39,13,0,3,4,0,13550,0,50,38,1
17597,39,10,4,0,4,0,13550,0,45,38,1
17598,39,9,0,0,4,1,10520,0,40,38,1
17599,39,14,4,3,2,1,8614,0,52,38,1
17600,39,10,0,3,4,0,8614,0,40,38,1
17601,39,9,0,4,4,1,8614,0,50,38,1
17602,39,12,2,2,4,1,7688,0,60,10,1
17603,39,14,2,9,4,1,7688,0,40,38,1
17604,39,15,2,9,4,0,7688,0,60,38,1
17605,39,14,2,9,3,0,7688,0,38,38,1
17606,39,13,2,11,1,1,7688,0,40,38,1
17607,39,15,2,2,4,1,7688,0,40,38,1
17608,39,13,2,9,4,0,7688,0,20,38,1
17609,39,13,2,9,4,0,7688,0,32,38,1
17610,39,10,2,11,4,1,7688,0,50,38,1
17611,39,9,2,0,2,1,7688,0,52,38,1
17612,39,14,2,3,4,1,7688,0,65,38,1
17613,39,14,2,9,4,1,7688,0,45,38,1
17614,39,11,2,2,4,1,7688,0,40,38,1
17615,39,9,2,2,4,1,7298,0,50,38,1
17616,39,9,2,13,4,1,7298,0,48,38,1
17617,39,13,2,11,4,1,7298,0,55,38,1
17618,39,13,2,3,4,1,7298,0,40,38,1
17619,39,9,2,2,4,1,7298,0,40,38,1
17620,39,9,2,3,4,1,7298,0,40,38,1
17621,39,14,2,9,4,1,7298,0,40,38,1
17622,39,12,2,2,2,1,7298,0,40,38,1
17623,39,14,4,9,4,1,6849,0,40,38,0
17624,39,9,0,7,0,0,6849,0,40,38,0
17625,39,9,0,7,2,0,5455,0,40,38,0
17626,39,13,0,9,4,0,5455,0,60,38,0
17627,39,9,2,2,4,1,5178,0,50,38,1
17628,39,14,2,9,4,0,5178,0,38,38,1
17629,39,12,2,11,4,1,5178,0,48,38,1
17630,39,11,2,6,4,1,5178,0,40,38,1
17631,39,9,2,7,4,0,5013,0,40,38,0
17632,39,13,2,9,4,0,5013,0,32,38,0
17633,39,16,4,9,4,1,4787,0,40,38,1
17634,39,10,4,9,2,1,4787,0,40,38,1
17635,39,9,0,11,4,0,4687,0,50,38,1
17636,39,9,4,10,0,1,4650,0,48,38,0
17637,39,9,4,12,4,1,4650,0,44,38,0
17638,39,9,0,9,4,0,4650,0,40,38,0
17639,39,9,2,0,4,1,4508,0,24,38,0
17640,39,9,2,11,4,1,4064,0,38,38,0
17641,39,14,2,9,1,0,3464,0,40,38,0
17642,39,13,2,11,4,1,3464,0,40,38,0
17643,39,9,2,0,1,0,3464,0,20,38,0
17644,39,5,2,7,2,0,3411,0,34,38,0
17645,39,13,2,12,1,1,3137,0,40,38,0
17646,39,9,2,11,4,1,3103,0,44,38,1
17647,39,10,2,11,4,1,3103,0,50,38,1
17648,39,9,2,3,4,1,3103,0,60,38,1
17649,39,13,2,3,4,1,3103,0,50,38,1
17650,39,13,2,11,4,1,3103,0,48,38,1
17651,39,9,0,6,4,1,2977,0,40,38,0
17652,39,10,2,4,4,1,2829,0,90,38,0
17653,39,10,2,11,4,1,2829,0,65,38,0
17654,39,9,2,6,4,1,2829,0,40,38,0
17655,39,7,2,7,2,1,2635,0,37,38,0
17656,39,6,2,6,4,1,2635,0,40,38,0
17657,39,7,2,7,4,1,2407,0,70,25,0
17658,39,10,4,0,4,0,2202,0,44,38,0
17659,39,9,5,6,2,1,2176,0,40,38,0
17660,39,13,4,0,4,1,2174,0,40,38,0
17661,39,9,0,2,4,1,2174,0,40,38,0
17662,39,10,4,0,4,0,2174,0,45,38,0
17663,39,14,0,9,4,0,1506,0,40,38,0
17664,39,12,0,3,4,1,1506,0,40,38,0
17665,39,10,0,0,4,0,114,0,45,38,0
17666,39,9,0,3,4,1,0,0,80,38,0
17667,39,10,0,2,4,1,0,0,40,38,0
17668,39,12,4,3,4,1,0,0,42,38,0
17669,39,9,2,3,4,1,0,0,40,38,0
17670,39,9,0,11,4,0,0,0,40,38,0
17671,39,9,0,7,4,0,0,0,40,38,0
17672,39,8,2,12,4,1,0,0,50,38,0
17673,39,9,4,5,4,1,0,0,60,38,0
17674,39,9,4,5,4,1,0,0,40,38,0
17675,39,9,5,6,4,0,0,0,24,38,0
17676,39,13,2,2,4,1,0,0,40,38,0
17677,39,10,2,4,4,1,0,0,50,38,1
17678,39,9,2,13,4,1,0,0,40,38,1
17679,39,9,2,3,4,1,0,0,40,38,1
17680,39,9,2,13,4,1,0,0,60,38,0
17681,39,9,2,13,4,1,0,0,65,38,0
17682,39,9,2,0,4,1,0,0,40,38,1
17683,39,13,4,9,4,1,0,0,40,38,0
17684,39,10,2,2,4,1,0,0,40,38,0
17685,39,12,2,2,4,0,0,0,50,38,1
17686,39,13,2,9,4,1,0,0,40,38,1
17687,39,9,2,13,4,1,0,0,40,38,1
17688,39,9,5,10,4,1,0,0,40,38,0
17689,39,6,2,2,4,1,0,0,40,38,0
17690,39,9,0,9,4,0,0,0,40,38,0
17691,39,10,0,0,0,0,0,0,40,38,0
17692,39,13,2,3,4,1,0,0,50,38,1
17693,39,10,2,2,4,1,0,0,50,38,1
17694,39,9,4,6,4,1,0,0,48,38,0
17695,39,2,2,2,4,1,0,0,45,25,0
17696,39,10,2,4,4,1,0,0,45,38,0
17697,39,6,0,5,2,1,0,0,40,38,0
17698,39,13,5,11,4,1,0,0,50,38,0
17699,39,14,2,3,4,1,0,0,40,4,1
17700,39,9,4,2,4,1,0,0,40,38,0
17701,39,9,2,6,4,1,0,0,40,38,0
17702,39,10,0,9,4,0,0,0,35,38,0
17703,39,13,0,3,4,0,0,0,48,38,0
17704,39,14,2,9,4,1,0,0,40,38,1
17705,39,9,4,7,2,1,0,0,40,38,0
17706,39,9,2,2,4,1,0,0,40,38,0
17707,39,9,2,11,2,0,0,0,54,5,1
17708,39,11,2,0,4,0,0,0,20,38,1
17709,39,9,2,2,2,1,0,0,40,38,0
17710,39,9,2,11,4,1,0,0,50,38,1
17711,39,13,2,9,2,1,0,0,30,38,0
17712,39,10,2,3,4,1,0,0,48,38,0
17713,39,7,2,13,4,1,0,0,30,38,0
17714,39,13,4,3,4,1,0,0,45,38,0
17715,39,9,2,6,4,1,0,0,40,38,0
17716,39,6,2,2,4,1,0,0,60,38,1
17717,39,9,2,6,4,0,0,0,40,38,1
17718,39,13,2,11,4,0,0,0,30,38,0
17719,39,9,2,3,4,1,0,0,40,38,0
17720,39,12,2,0,4,1,0,0,40,38,0
17721,39,9,0,0,4,0,0,0,40,38,0
17722,39,7,2,6,4,1,0,0,40,38,0
17723,39,13,2,11,4,1,0,0,40,38,0
17724,39,10,2,2,4,1,0,0,40,38,0
17725,39,9,5,3,4,1,0,0,40,38,0
17726,39,10,4,3,4,1,0,0,45,38,0
17727,39,12,0,9,4,1,0,0,59,38,0
17728,39,10,4,6,4,1,0,0,40,38,0
17729,39,14,2,3,4,1,0,0,55,38,1
17730,39,9,0,3,4,0,0,0,45,38,0
17731,39,11,2,4,4,1,0,0,60,38,0
17732,39,13,0,0,4,0,0,0,35,38,0
17733,39,10,2,3,4,1,0,0,40,38,0
17734,39,8,0,11,4,0,0,0,40,38,0
17735,39,1,6,9,4,0,0,0,20,7,0
17736,39,9,2,11,4,0,0,0,36,38,0
17737,39,13,0,0,4,0,0,0,20,38,0
17738,39,12,5,9,4,0,0,0,30,38,0
17739,39,9,4,12,4,1,0,0,62,8,0
17740,39,10,2,2,4,1,0,0,52,38,1
17741,39,13,2,9,4,1,0,0,55,38,1
17742,39,13,2,5,4,0,0,0,40,30,1
17743,39,10,4,0,1,0,0,0,40,38,0
17744,39,9,4,2,2,0,0,0,20,38,0
17745,39,13,2,9,4,0,0,0,50,38,1
17746,39,9,4,9,4,1,0,0,50,38,0
17747,39,9,2,3,4,1,0,0,40,38,0
17748,39,15,4,9,4,1,0,0,55,38,1
17749,39,12,4,13,2,1,0,0,60,38,0
17750,39,10,0,11,1,0,0,0,38,38,0
17751,39,10,4,2,1,1,0,0,30,38,0
17752,39,13,0,3,4,0,0,0,25,38,0
17753,39,13,5,2,4,1,0,0,35,38,0
17754,39,9,2,9,4,1,0,0,50,38,1
17755,39,13,2,3,4,1,0,0,60,38,0
17756,39,9,5,11,4,0,0,0,47,38,0
17757,39,9,2,2,4,1,0,0,40,38,0
17758,39,14,2,13,4,1,0,0,40,30,0
17759,39,9,0,7,2,0,0,0,40,38,0
17760,39,5,2,2,4,1,0,0,40,38,0
17761,39,10,2,10,4,1,0,0,40,38,0
17762,39,9,2,10,4,1,0,0,56,38,0
17763,39,13,4,9,4,0,0,0,63,38,0
17764,39,9,4,5,4,1,0,0,40,38,0
17765,39,13,4,9,4,1,0,0,40,38,1
17766,39,13,2,9,4,1,0,0,35,38,1
17767,39,9,2,0,4,0,0,0,40,38,1
17768,39,10,5,7,4,0,0,0,75,38,0
17769,39,13,4,3,4,0,0,0,40,38,0
17770,39,9,2,3,4,1,0,0,40,38,1
17771,39,7,4,2,2,1,0,0,40,38,0
17772,39,11,2,10,4,1,0,0,48,38,1
17773,39,9,2,2,4,1,0,0,40,38,1
17774,39,10,2,4,4,1,0,0,65,38,0
17775,39,10,0,11,4,0,0,0,40,38,0
17776,39,13,2,9,4,0,0,0,20,38,1
17777,39,9,2,2,4,1,0,0,40,38,1
17778,39,10,2,11,4,1,0,0,55,38,0
17779,39,13,2,9,4,0,0,0,36,38,1
17780,39,9,2,11,4,1,0,0,50,38,1
17781,39,9,4,7,4,0,0,0,38,38,0
17782,39,14,2,3,4,1,0,0,40,38,1
17783,39,12,2,3,4,1,0,0,50,38,1
17784,39,12,4,11,4,0,0,0,40,38,0
17785,39,13,3,11,4,1,0,0,40,38,0
17786,39,10,5,3,2,0,0,0,30,38,0
17787,39,10,2,13,4,1,0,0,43,38,0
17788,39,14,2,11,4,1,0,0,50,38,1
17789,39,10,2,3,4,0,0,0,35,32,1
17790,39,9,4,7,4,1,0,0,18,38,0
17791,39,9,0,0,4,1,0,0,42,38,0
17792,39,13,0,9,4,1,0,0,40,38,0
17793,39,13,2,11,4,1,0,0,50,38,1
17794,39,14,4,2,4,0,0,0,50,38,0
17795,39,14,4,3,4,0,0,0,45,38,0
17796,39,9,2,4,4,1,0,0,65,38,0
17797,39,9,0,6,2,0,0,0,70,38,0
17798,39,12,4,2,4,1,0,0,40,38,0
17799,39,14,0,9,4,0,0,0,40,38,0
17800,39,15,2,9,4,1,0,0,45,38,1
17801,39,13,2,3,4,1,0,0,70,38,0
17802,39,10,2,2,2,1,0,0,52,38,1
17803,39,9,2,3,4,1,0,0,40,38,0
17804,39,9,2,7,2,0,0,0,40,38,0
17805,39,9,6,5,4,1,0,0,40,38,0
17806,39,13,0,10,4,1,0,0,40,25,1
17807,39,13,2,3,4,0,0,0,55,38,1
17808,39,10,0,7,4,0,0,0,60,38,0
17809,39,9,2,2,4,1,0,0,40,38,0
17810,39,7,2,7,4,1,0,0,40,38,0
17811,39,13,2,2,4,1,0,0,45,38,1
17812,39,14,2,9,4,1,0,0,45,38,1
17813,39,9,2,0,4,0,0,0,40,38,1
17814,39,9,4,11,4,1,0,0,55,38,0
17815,39,9,4,2,4,1,0,0,40,38,0
17816,39,16,2,3,4,1,0,0,45,38,1
17817,39,13,0,3,4,1,0,0,50,38,0
17818,39,9,2,7,4,1,0,0,40,38,1
17819,39,9,2,0,4,1,0,0,40,38,0
17820,39,9,4,11,4,0,0,0,40,30,0
17821,39,13,2,9,4,1,0,0,50,38,1
17822,39,10,2,0,4,1,0,0,45,38,1
17823,39,9,2,2,2,0,0,0,45,38,0
17824,39,9,6,0,4,0,0,0,40,38,0
17825,39,13,2,11,4,1,0,0,50,38,1
17826,39,14,4,9,4,1,0,0,40,38,0
17827,39,9,4,0,4,0,0,0,35,38,0
17828,39,13,4,3,4,0,0,0,40,38,0
17829,39,13,2,9,4,1,0,0,40,38,1
17830,39,10,0,12,4,0,0,0,40,30,0
17831,39,9,4,13,4,1,0,0,40,38,0
17832,39,9,2,5,4,1,0,0,40,38,0
17833,39,16,0,9,4,0,0,0,80,38,0
17834,39,10,5,6,4,1,0,0,40,38,0
17835,39,10,4,0,4,0,0,0,20,38,0
17836,39,9,4,0,4,0,0,0,40,38,0
17837,39,11,5,0,1,1,0,0,40,38,0
17838,39,10,2,5,4,1,0,0,50,38,0
17839,39,13,2,3,4,1,0,0,60,38,1
17840,39,12,2,0,4,0,0,0,40,38,1
17841,39,10,2,7,4,0,0,0,15,38,0
17842,39,16,2,9,4,1,0,0,50,38,1
17843,39,9,2,2,4,1,0,0,40,38,0
17844,39,6,0,7,4,0,0,0,60,38,0
17845,39,10,4,12,2,0,0,0,40,38,0
17846,39,9,2,2,4,1,0,0,50,38,0
17847,39,13,2,3,4,1,0,0,45,38,0
17848,39,14,4,9,4,0,0,0,43,38,0
17849,39,10,0,9,4,0,0,0,45,38,0
17850,39,5,2,13,4,1,0,0,25,38,0
17851,39,10,0,0,2,0,0,0,40,38,0
17852,39,10,4,0,4,0,0,0,40,38,0
17853,39,9,2,3,4,1,0,0,55,38,0
17854,39,14,4,11,1,1,0,0,40,2,0
17855,39,10,0,11,4,0,0,0,40,38,0
17856,39,10,2,9,4,1,0,0,25,38,0
17857,39,13,2,9,4,1,0,0,40,38,0
17858,39,6,2,6,4,1,0,0,60,38,0
17859,39,10,2,11,4,1,0,0,26,38,0
17860,39,9,2,2,4,1,0,0,40,38,1
17861,39,10,4,2,4,1,0,0,25,38,0
17862,39,9,0,3,4,0,0,0,40,38,0
17863,39,9,0,3,4,0,0,0,40,38,0
17864,39,13,2,12,4,1,0,0,50,38,0
17865,39,9,2,2,4,1,0,0,40,38,0
17866,39,3,5,11,2,0,0,0,30,32,0
17867,39,9,2,6,1,1,0,0,40,38,1
17868,39,13,2,3,4,1,0,0,40,38,1
17869,39,9,0,0,2,0,0,0,38,38,0
17870,39,11,2,3,4,1,0,0,40,38,0
17871,39,14,2,3,4,1,0,0,50,38,1
